Train Set,Train R,Train NR,Test Set,Test R,Test NR,Meth. & Params,Features,TP,FP,TN,FN,Acc.,Prec.,Rec.,F1
99,50,49,47358,91,47267,"kNN, k=3, p=1, w=1",a,91,666,46601,0,0.986,0.12,1.0,0.215
99,50,49,47358,91,47267,"kNN, k=3, p=1, w=1",e,47,17854,29413,44,0.622,0.003,0.516,0.005
99,50,49,47358,91,47267,"kNN, k=3, p=1, w=1",sinI,52,15577,31690,39,0.67,0.003,0.571,0.007
99,50,49,47358,91,47267,"kNN, k=3, p=1, w=1",n,91,666,46601,0,0.986,0.12,1.0,0.215
99,50,49,47358,91,47267,"kNN, k=3, p=1, w=1","a, e",91,3822,43445,0,0.919,0.023,1.0,0.045
99,50,49,47358,91,47267,"kNN, k=3, p=1, w=1","a, sinI",91,1143,46124,0,0.976,0.074,1.0,0.137
99,50,49,47358,91,47267,"kNN, k=3, p=1, w=1","a, n",91,666,46601,0,0.986,0.12,1.0,0.215
99,50,49,47358,91,47267,"kNN, k=3, p=1, w=1","e, sinI",55,18528,28739,36,0.608,0.003,0.604,0.006
99,50,49,47358,91,47267,"kNN, k=3, p=1, w=1","e, n",91,3727,43540,0,0.921,0.024,1.0,0.047
99,50,49,47358,91,47267,"kNN, k=3, p=1, w=1","sinI, n",91,1138,46129,0,0.976,0.074,1.0,0.138
99,50,49,47358,91,47267,"kNN, k=3, p=1, w=1","a, e, sinI",91,3900,43367,0,0.918,0.023,1.0,0.045
99,50,49,47358,91,47267,"kNN, k=3, p=1, w=1","a, e, n",91,2996,44271,0,0.937,0.029,1.0,0.057
99,50,49,47358,91,47267,"kNN, k=3, p=1, w=1","a, sinI, n",91,1053,46214,0,0.978,0.08,1.0,0.147
99,50,49,47358,91,47267,"kNN, k=3, p=1, w=1","e, sinI, n",91,3812,43455,0,0.92,0.023,1.0,0.046
99,50,49,47358,91,47267,"kNN, k=3, p=1, w=1","a, e, sinI, n",91,3052,44215,0,0.936,0.029,1.0,0.056
99,50,49,47358,91,47267,"kNN, k=3, p=1, w=2",a,90,465,46802,1,0.99,0.162,0.989,0.279
99,50,49,47358,91,47267,"kNN, k=3, p=1, w=2",e,46,17845,29422,45,0.622,0.003,0.505,0.005
99,50,49,47358,91,47267,"kNN, k=3, p=1, w=2",sinI,56,19170,28097,35,0.594,0.003,0.615,0.006
99,50,49,47358,91,47267,"kNN, k=3, p=1, w=2",n,90,470,46797,1,0.99,0.161,0.989,0.276
99,50,49,47358,91,47267,"kNN, k=3, p=1, w=2","a, e",91,3616,43651,0,0.924,0.025,1.0,0.048
99,50,49,47358,91,47267,"kNN, k=3, p=1, w=2","a, sinI",91,834,46433,0,0.982,0.098,1.0,0.179
99,50,49,47358,91,47267,"kNN, k=3, p=1, w=2","a, n",90,468,46799,1,0.99,0.161,0.989,0.277
99,50,49,47358,91,47267,"kNN, k=3, p=1, w=2","e, sinI",57,18302,28965,34,0.613,0.003,0.626,0.006
99,50,49,47358,91,47267,"kNN, k=3, p=1, w=2","e, n",91,3525,43742,0,0.926,0.025,1.0,0.049
99,50,49,47358,91,47267,"kNN, k=3, p=1, w=2","sinI, n",91,829,46438,0,0.982,0.099,1.0,0.18
99,50,49,47358,91,47267,"kNN, k=3, p=1, w=2","a, e, sinI",91,3700,43567,0,0.922,0.024,1.0,0.047
99,50,49,47358,91,47267,"kNN, k=3, p=1, w=2","a, e, n",91,2764,44503,0,0.942,0.032,1.0,0.062
99,50,49,47358,91,47267,"kNN, k=3, p=1, w=2","a, sinI, n",91,777,46490,0,0.984,0.105,1.0,0.19
99,50,49,47358,91,47267,"kNN, k=3, p=1, w=2","e, sinI, n",91,3622,43645,0,0.924,0.025,1.0,0.048
99,50,49,47358,91,47267,"kNN, k=3, p=1, w=2","a, e, sinI, n",91,2820,44447,0,0.94,0.031,1.0,0.061
99,50,49,47358,91,47267,"kNN, k=3, p=2, w=1",a,91,666,46601,0,0.986,0.12,1.0,0.215
99,50,49,47358,91,47267,"kNN, k=3, p=2, w=1",e,47,17854,29413,44,0.622,0.003,0.516,0.005
99,50,49,47358,91,47267,"kNN, k=3, p=2, w=1",sinI,52,15577,31690,39,0.67,0.003,0.571,0.007
99,50,49,47358,91,47267,"kNN, k=3, p=2, w=1",n,91,666,46601,0,0.986,0.12,1.0,0.215
99,50,49,47358,91,47267,"kNN, k=3, p=2, w=1","a, e",91,3521,43746,0,0.926,0.025,1.0,0.049
99,50,49,47358,91,47267,"kNN, k=3, p=2, w=1","a, sinI",91,822,46445,0,0.983,0.1,1.0,0.181
99,50,49,47358,91,47267,"kNN, k=3, p=2, w=1","a, n",91,665,46602,0,0.986,0.12,1.0,0.215
99,50,49,47358,91,47267,"kNN, k=3, p=2, w=1","e, sinI",54,18503,28764,37,0.609,0.003,0.593,0.006
99,50,49,47358,91,47267,"kNN, k=3, p=2, w=1","e, n",91,3455,43812,0,0.927,0.026,1.0,0.05
99,50,49,47358,91,47267,"kNN, k=3, p=2, w=1","sinI, n",91,792,46475,0,0.983,0.103,1.0,0.187
99,50,49,47358,91,47267,"kNN, k=3, p=2, w=1","a, e, sinI",91,3532,43735,0,0.925,0.025,1.0,0.049
99,50,49,47358,91,47267,"kNN, k=3, p=2, w=1","a, e, n",91,3042,44225,0,0.936,0.029,1.0,0.056
99,50,49,47358,91,47267,"kNN, k=3, p=2, w=1","a, sinI, n",91,668,46599,0,0.986,0.12,1.0,0.214
99,50,49,47358,91,47267,"kNN, k=3, p=2, w=1","e, sinI, n",91,3465,43802,0,0.927,0.026,1.0,0.05
99,50,49,47358,91,47267,"kNN, k=3, p=2, w=1","a, e, sinI, n",91,3043,44224,0,0.936,0.029,1.0,0.056
99,50,49,47358,91,47267,"kNN, k=3, p=2, w=2",a,90,465,46802,1,0.99,0.162,0.989,0.279
99,50,49,47358,91,47267,"kNN, k=3, p=2, w=2",e,46,17845,29422,45,0.622,0.003,0.505,0.005
99,50,49,47358,91,47267,"kNN, k=3, p=2, w=2",sinI,56,19170,28097,35,0.594,0.003,0.615,0.006
99,50,49,47358,91,47267,"kNN, k=3, p=2, w=2",n,90,470,46797,1,0.99,0.161,0.989,0.276
99,50,49,47358,91,47267,"kNN, k=3, p=2, w=2","a, e",91,3301,43966,0,0.93,0.027,1.0,0.052
99,50,49,47358,91,47267,"kNN, k=3, p=2, w=2","a, sinI",91,752,46515,0,0.984,0.108,1.0,0.195
99,50,49,47358,91,47267,"kNN, k=3, p=2, w=2","a, n",90,467,46800,1,0.99,0.162,0.989,0.278
99,50,49,47358,91,47267,"kNN, k=3, p=2, w=2","e, sinI",56,18284,28983,35,0.613,0.003,0.615,0.006
99,50,49,47358,91,47267,"kNN, k=3, p=2, w=2","e, n",91,3229,44038,0,0.932,0.027,1.0,0.053
99,50,49,47358,91,47267,"kNN, k=3, p=2, w=2","sinI, n",91,742,46525,0,0.984,0.109,1.0,0.197
99,50,49,47358,91,47267,"kNN, k=3, p=2, w=2","a, e, sinI",91,3313,43954,0,0.93,0.027,1.0,0.052
99,50,49,47358,91,47267,"kNN, k=3, p=2, w=2","a, e, n",91,2830,44437,0,0.94,0.031,1.0,0.06
99,50,49,47358,91,47267,"kNN, k=3, p=2, w=2","a, sinI, n",91,664,46603,0,0.986,0.121,1.0,0.215
99,50,49,47358,91,47267,"kNN, k=3, p=2, w=2","e, sinI, n",91,3242,44025,0,0.932,0.027,1.0,0.053
99,50,49,47358,91,47267,"kNN, k=3, p=2, w=2","a, e, sinI, n",91,2833,44434,0,0.94,0.031,1.0,0.06
99,50,49,47358,91,47267,"kNN, k=5, p=1, w=1",a,91,1800,45467,0,0.962,0.048,1.0,0.092
99,50,49,47358,91,47267,"kNN, k=5, p=1, w=1",e,47,18792,28475,44,0.602,0.002,0.516,0.005
99,50,49,47358,91,47267,"kNN, k=5, p=1, w=1",sinI,51,16071,31196,40,0.66,0.003,0.56,0.006
99,50,49,47358,91,47267,"kNN, k=5, p=1, w=1",n,91,1809,45458,0,0.962,0.048,1.0,0.091
99,50,49,47358,91,47267,"kNN, k=5, p=1, w=1","a, e",91,5614,41653,0,0.881,0.016,1.0,0.031
99,50,49,47358,91,47267,"kNN, k=5, p=1, w=1","a, sinI",91,1963,45304,0,0.959,0.044,1.0,0.085
99,50,49,47358,91,47267,"kNN, k=5, p=1, w=1","a, n",91,1808,45459,0,0.962,0.048,1.0,0.091
99,50,49,47358,91,47267,"kNN, k=5, p=1, w=1","e, sinI",48,19278,27989,43,0.592,0.002,0.527,0.005
99,50,49,47358,91,47267,"kNN, k=5, p=1, w=1","e, n",91,5484,41783,0,0.884,0.016,1.0,0.032
99,50,49,47358,91,47267,"kNN, k=5, p=1, w=1","sinI, n",91,1964,45303,0,0.959,0.044,1.0,0.085
99,50,49,47358,91,47267,"kNN, k=5, p=1, w=1","a, e, sinI",91,5711,41556,0,0.879,0.016,1.0,0.031
99,50,49,47358,91,47267,"kNN, k=5, p=1, w=1","a, e, n",91,3660,43607,0,0.923,0.024,1.0,0.047
99,50,49,47358,91,47267,"kNN, k=5, p=1, w=1","a, sinI, n",91,1919,45348,0,0.959,0.045,1.0,0.087
99,50,49,47358,91,47267,"kNN, k=5, p=1, w=1","e, sinI, n",91,5564,41703,0,0.883,0.016,1.0,0.032
99,50,49,47358,91,47267,"kNN, k=5, p=1, w=1","a, e, sinI, n",91,3702,43565,0,0.922,0.024,1.0,0.047
99,50,49,47358,91,47267,"kNN, k=5, p=1, w=2",a,91,709,46558,0,0.985,0.114,1.0,0.204
99,50,49,47358,91,47267,"kNN, k=5, p=1, w=2",e,46,16883,30384,45,0.643,0.003,0.505,0.005
99,50,49,47358,91,47267,"kNN, k=5, p=1, w=2",sinI,53,17753,29514,38,0.624,0.003,0.582,0.006
99,50,49,47358,91,47267,"kNN, k=5, p=1, w=2",n,90,715,46552,1,0.985,0.112,0.989,0.201
99,50,49,47358,91,47267,"kNN, k=5, p=1, w=2","a, e",91,4280,42987,0,0.91,0.021,1.0,0.041
99,50,49,47358,91,47267,"kNN, k=5, p=1, w=2","a, sinI",91,1013,46254,0,0.979,0.082,1.0,0.152
99,50,49,47358,91,47267,"kNN, k=5, p=1, w=2","a, n",90,715,46552,1,0.985,0.112,0.989,0.201
99,50,49,47358,91,47267,"kNN, k=5, p=1, w=2","e, sinI",56,18252,29015,35,0.614,0.003,0.615,0.006
99,50,49,47358,91,47267,"kNN, k=5, p=1, w=2","e, n",91,4174,43093,0,0.912,0.021,1.0,0.042
99,50,49,47358,91,47267,"kNN, k=5, p=1, w=2","sinI, n",91,1006,46261,0,0.979,0.083,1.0,0.153
99,50,49,47358,91,47267,"kNN, k=5, p=1, w=2","a, e, sinI",91,4365,42902,0,0.908,0.02,1.0,0.04
99,50,49,47358,91,47267,"kNN, k=5, p=1, w=2","a, e, n",91,3226,44041,0,0.932,0.027,1.0,0.053
99,50,49,47358,91,47267,"kNN, k=5, p=1, w=2","a, sinI, n",91,944,46323,0,0.98,0.088,1.0,0.162
99,50,49,47358,91,47267,"kNN, k=5, p=1, w=2","e, sinI, n",91,4263,43004,0,0.91,0.021,1.0,0.041
99,50,49,47358,91,47267,"kNN, k=5, p=1, w=2","a, e, sinI, n",91,3279,43988,0,0.931,0.027,1.0,0.053
99,50,49,47358,91,47267,"kNN, k=5, p=2, w=1",a,91,1800,45467,0,0.962,0.048,1.0,0.092
99,50,49,47358,91,47267,"kNN, k=5, p=2, w=1",e,47,18792,28475,44,0.602,0.002,0.516,0.005
99,50,49,47358,91,47267,"kNN, k=5, p=2, w=1",sinI,51,16071,31196,40,0.66,0.003,0.56,0.006
99,50,49,47358,91,47267,"kNN, k=5, p=2, w=1",n,91,1809,45458,0,0.962,0.048,1.0,0.091
99,50,49,47358,91,47267,"kNN, k=5, p=2, w=1","a, e",91,4810,42457,0,0.898,0.019,1.0,0.036
99,50,49,47358,91,47267,"kNN, k=5, p=2, w=1","a, sinI",91,1796,45471,0,0.962,0.048,1.0,0.092
99,50,49,47358,91,47267,"kNN, k=5, p=2, w=1","a, n",91,1808,45459,0,0.962,0.048,1.0,0.091
99,50,49,47358,91,47267,"kNN, k=5, p=2, w=1","e, sinI",50,19131,28136,41,0.595,0.003,0.549,0.005
99,50,49,47358,91,47267,"kNN, k=5, p=2, w=1","e, n",91,4637,42630,0,0.902,0.019,1.0,0.038
99,50,49,47358,91,47267,"kNN, k=5, p=2, w=1","sinI, n",91,1807,45460,0,0.962,0.048,1.0,0.092
99,50,49,47358,91,47267,"kNN, k=5, p=2, w=1","a, e, sinI",91,4821,42446,0,0.898,0.019,1.0,0.036
99,50,49,47358,91,47267,"kNN, k=5, p=2, w=1","a, e, n",91,3666,43601,0,0.923,0.024,1.0,0.047
99,50,49,47358,91,47267,"kNN, k=5, p=2, w=1","a, sinI, n",91,1807,45460,0,0.962,0.048,1.0,0.092
99,50,49,47358,91,47267,"kNN, k=5, p=2, w=1","e, sinI, n",91,4641,42626,0,0.902,0.019,1.0,0.038
99,50,49,47358,91,47267,"kNN, k=5, p=2, w=1","a, e, sinI, n",91,3670,43597,0,0.923,0.024,1.0,0.047
99,50,49,47358,91,47267,"kNN, k=5, p=2, w=2",a,91,709,46558,0,0.985,0.114,1.0,0.204
99,50,49,47358,91,47267,"kNN, k=5, p=2, w=2",e,46,16883,30384,45,0.643,0.003,0.505,0.005
99,50,49,47358,91,47267,"kNN, k=5, p=2, w=2",sinI,53,17753,29514,38,0.624,0.003,0.582,0.006
99,50,49,47358,91,47267,"kNN, k=5, p=2, w=2",n,90,715,46552,1,0.985,0.112,0.989,0.201
99,50,49,47358,91,47267,"kNN, k=5, p=2, w=2","a, e",91,3971,43296,0,0.916,0.022,1.0,0.044
99,50,49,47358,91,47267,"kNN, k=5, p=2, w=2","a, sinI",91,896,46371,0,0.981,0.092,1.0,0.169
99,50,49,47358,91,47267,"kNN, k=5, p=2, w=2","a, n",90,715,46552,1,0.985,0.112,0.989,0.201
99,50,49,47358,91,47267,"kNN, k=5, p=2, w=2","e, sinI",53,18078,29189,38,0.617,0.003,0.582,0.006
99,50,49,47358,91,47267,"kNN, k=5, p=2, w=2","e, n",91,3865,43402,0,0.918,0.023,1.0,0.045
99,50,49,47358,91,47267,"kNN, k=5, p=2, w=2","sinI, n",91,885,46382,0,0.981,0.093,1.0,0.171
99,50,49,47358,91,47267,"kNN, k=5, p=2, w=2","a, e, sinI",91,3987,43280,0,0.916,0.022,1.0,0.044
99,50,49,47358,91,47267,"kNN, k=5, p=2, w=2","a, e, n",91,3374,43893,0,0.929,0.026,1.0,0.051
99,50,49,47358,91,47267,"kNN, k=5, p=2, w=2","a, sinI, n",91,836,46431,0,0.982,0.098,1.0,0.179
99,50,49,47358,91,47267,"kNN, k=5, p=2, w=2","e, sinI, n",91,3877,43390,0,0.918,0.023,1.0,0.045
99,50,49,47358,91,47267,"kNN, k=5, p=2, w=2","a, e, sinI, n",91,3380,43887,0,0.929,0.026,1.0,0.051
99,50,49,47358,91,47267,"kNN, k=11, p=1, w=1",a,91,3459,43808,0,0.927,0.026,1.0,0.05
99,50,49,47358,91,47267,"kNN, k=11, p=1, w=1",e,42,16924,30343,49,0.642,0.002,0.462,0.005
99,50,49,47358,91,47267,"kNN, k=11, p=1, w=1",sinI,54,16992,30275,37,0.64,0.003,0.593,0.006
99,50,49,47358,91,47267,"kNN, k=11, p=1, w=1",n,91,3493,43774,0,0.926,0.025,1.0,0.05
99,50,49,47358,91,47267,"kNN, k=11, p=1, w=1","a, e",91,10087,37180,0,0.787,0.009,1.0,0.018
99,50,49,47358,91,47267,"kNN, k=11, p=1, w=1","a, sinI",91,3515,43752,0,0.926,0.025,1.0,0.049
99,50,49,47358,91,47267,"kNN, k=11, p=1, w=1","a, n",91,3477,43790,0,0.927,0.026,1.0,0.05
99,50,49,47358,91,47267,"kNN, k=11, p=1, w=1","e, sinI",43,16924,30343,48,0.642,0.003,0.473,0.005
99,50,49,47358,91,47267,"kNN, k=11, p=1, w=1","e, n",91,9629,37638,0,0.797,0.009,1.0,0.019
99,50,49,47358,91,47267,"kNN, k=11, p=1, w=1","sinI, n",91,3541,43726,0,0.925,0.025,1.0,0.049
99,50,49,47358,91,47267,"kNN, k=11, p=1, w=1","a, e, sinI",91,10095,37172,0,0.787,0.009,1.0,0.018
99,50,49,47358,91,47267,"kNN, k=11, p=1, w=1","a, e, n",91,7274,39993,0,0.846,0.012,1.0,0.024
99,50,49,47358,91,47267,"kNN, k=11, p=1, w=1","a, sinI, n",91,3504,43763,0,0.926,0.025,1.0,0.049
99,50,49,47358,91,47267,"kNN, k=11, p=1, w=1","e, sinI, n",91,9646,37621,0,0.796,0.009,1.0,0.019
99,50,49,47358,91,47267,"kNN, k=11, p=1, w=1","a, e, sinI, n",91,7275,39992,0,0.846,0.012,1.0,0.024
99,50,49,47358,91,47267,"kNN, k=11, p=1, w=2",a,91,1404,45863,0,0.97,0.061,1.0,0.115
99,50,49,47358,91,47267,"kNN, k=11, p=1, w=2",e,42,17433,29834,49,0.631,0.002,0.462,0.005
99,50,49,47358,91,47267,"kNN, k=11, p=1, w=2",sinI,55,17216,30051,36,0.636,0.003,0.604,0.006
99,50,49,47358,91,47267,"kNN, k=11, p=1, w=2",n,91,1400,45867,0,0.97,0.061,1.0,0.115
99,50,49,47358,91,47267,"kNN, k=11, p=1, w=2","a, e",91,6778,40489,0,0.857,0.013,1.0,0.026
99,50,49,47358,91,47267,"kNN, k=11, p=1, w=2","a, sinI",91,2040,45227,0,0.957,0.043,1.0,0.082
99,50,49,47358,91,47267,"kNN, k=11, p=1, w=2","a, n",91,1399,45868,0,0.97,0.061,1.0,0.115
99,50,49,47358,91,47267,"kNN, k=11, p=1, w=2","e, sinI",57,18921,28346,34,0.6,0.003,0.626,0.006
99,50,49,47358,91,47267,"kNN, k=11, p=1, w=2","e, n",91,6539,40728,0,0.862,0.014,1.0,0.027
99,50,49,47358,91,47267,"kNN, k=11, p=1, w=2","sinI, n",91,2038,45229,0,0.957,0.043,1.0,0.082
99,50,49,47358,91,47267,"kNN, k=11, p=1, w=2","a, e, sinI",91,7038,40229,0,0.851,0.013,1.0,0.025
99,50,49,47358,91,47267,"kNN, k=11, p=1, w=2","a, e, n",91,4395,42872,0,0.907,0.02,1.0,0.04
99,50,49,47358,91,47267,"kNN, k=11, p=1, w=2","a, sinI, n",91,1882,45385,0,0.96,0.046,1.0,0.088
99,50,49,47358,91,47267,"kNN, k=11, p=1, w=2","e, sinI, n",91,6788,40479,0,0.857,0.013,1.0,0.026
99,50,49,47358,91,47267,"kNN, k=11, p=1, w=2","a, e, sinI, n",91,4440,42827,0,0.906,0.02,1.0,0.039
99,50,49,47358,91,47267,"kNN, k=11, p=2, w=1",a,91,3459,43808,0,0.927,0.026,1.0,0.05
99,50,49,47358,91,47267,"kNN, k=11, p=2, w=1",e,42,16924,30343,49,0.642,0.002,0.462,0.005
99,50,49,47358,91,47267,"kNN, k=11, p=2, w=1",sinI,54,16992,30275,37,0.64,0.003,0.593,0.006
99,50,49,47358,91,47267,"kNN, k=11, p=2, w=1",n,91,3493,43774,0,0.926,0.025,1.0,0.05
99,50,49,47358,91,47267,"kNN, k=11, p=2, w=1","a, e",91,8338,38929,0,0.824,0.011,1.0,0.021
99,50,49,47358,91,47267,"kNN, k=11, p=2, w=1","a, sinI",91,3460,43807,0,0.927,0.026,1.0,0.05
99,50,49,47358,91,47267,"kNN, k=11, p=2, w=1","a, n",91,3477,43790,0,0.927,0.026,1.0,0.05
99,50,49,47358,91,47267,"kNN, k=11, p=2, w=1","e, sinI",41,16933,30334,50,0.641,0.002,0.451,0.005
99,50,49,47358,91,47267,"kNN, k=11, p=2, w=1","e, n",91,8077,39190,0,0.829,0.011,1.0,0.022
99,50,49,47358,91,47267,"kNN, k=11, p=2, w=1","sinI, n",91,3495,43772,0,0.926,0.025,1.0,0.049
99,50,49,47358,91,47267,"kNN, k=11, p=2, w=1","a, e, sinI",91,8339,38928,0,0.824,0.011,1.0,0.021
99,50,49,47358,91,47267,"kNN, k=11, p=2, w=1","a, e, n",91,6770,40497,0,0.857,0.013,1.0,0.026
99,50,49,47358,91,47267,"kNN, k=11, p=2, w=1","a, sinI, n",91,3478,43789,0,0.927,0.025,1.0,0.05
